z,zErr,specClass,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z
1.57595,2.18817E-3,3,19.380535,19.2229,19.025583,18.799091,18.780416,0.031535,0.020756,0.031997,0.026032,0.052362
2.18339,1.93122E-3,3,19.773603,19.416809,19.46958,19.189577,18.967035,0.045585,0.024879,0.090362,0.060469,0.06054
1.47986,1.46197E-3,3,20.388599,20.336428,20.217737,20.104816,19.755583,0.050094,0.03025,0.032222,0.044634,0.089376
1.52231,2.45412E-3,3,19.314253,19.092497,19.086683,18.853624,18.906828,0.02423,0.018054,0.015857,0.017463,0.050688
1.89844,1.55378E-3,3,19.951923,19.936947,19.601074,19.250786,19.061432,0.039185,0.03179,0.020261,0.026476,0.056886
0.851154,1.80864E-3,3,19.456913,19.020378,18.75124,18.801952,18.621994,0.032711,0.017541,0.024718,0.023223,0.047875
1.89669,4.13895E-3,3,20.082556,19.921444,19.800459,19.535269,19.460415,0.042635,0.027252,0.025392,0.029663,0.077481
1.64781,1.53156E-3,3,19.925777,19.51524,19.29792,18.98048,18.882147,0.041916,0.025911,0.018322,0.021494,0.047025
0.937733,1.44406E-3,3,19.153072,19.028065,18.957634,19.008833,18.932997,0.029813,0.016987,0.015781,0.01753,0.043199
1.66129,1.87671E-3,3,20.026314,19.641665,19.448063,19.184917,19.211683,0.045447,0.020938,0.021775,0.024258,0.056843
1.89669,1.7538E-3,3,19.905979,19.933201,19.922913,19.593691,19.516764,0.040699,0.024017,0.025879,0.023278,0.075663
1.62295,2.54955E-3,3,19.727713,19.409449,19.308035,19.071278,19.172684,0.037905,0.021682,0.014935,0.020333,0.055936
1.41009,1.97682E-3,3,20.02507,19.711853,19.326689,19.193914,19.187056,0.042566,0.022671,0.018382,0.024621,0.055329
2.06884,1.41846E-3,3,19.707209,19.704268,19.70471,19.599415,19.319475,0.035237,0.023351,0.023996,0.022292,0.062271
3.30806,7.27724E-4,4,22.130156,19.803463,19.443594,19.251488,19.111874,0.224177,0.021493,0.019692,0.019796,0.052609
1.82094,1.42914E-3,3,20.68153,20.4044,20.391083,19.998129,19.968401,0.068175,0.029276,0.029812,0.032486,0.102913
1.76835,2.2454E-3,3,19.782078,19.521528,19.42482,19.127415,19.129881,0.034997,0.018086,0.017342,0.017106,0.058883
3.5932,7.14112E-4,4,23.22974,21.039211,20.188484,19.942671,20.146967,0.623643,0.039575,0.025043,0.028132,0.148004
1.74195,1.14998E-3,3,20.528223,20.316362,20.190351,19.940876,19.721796,0.06891,0.024296,0.024877,0.028915,0.096661
1.04174,1.76365E-3,3,19.900372,19.528124,19.058266,18.915119,18.717514,0.040633,0.017142,0.022005,0.020395,0.041772
1.00001,1.26962E-3,3,20.285309,20.233126,19.967758,19.997875,19.993053,0.05569,0.024352,0.031593,0.034514,0.121681
0.75438,1.11798E-3,3,20.36965,19.993156,19.965767,20.076674,19.645803,0.062528,0.027339,0.026436,0.035203,0.091517
0.798092,1.83009E-3,3,20.613958,20.036047,20.070524,20.196533,19.731354,0.076278,0.026818,0.026861,0.04081,0.113902
1.78224,1.22677E-3,3,20.516031,20.388447,20.349627,20.114887,19.878584,0.072149,0.02901,0.032116,0.038734,0.124374
1.24349,1.9569E-3,3,19.938814,19.901632,19.617292,19.713421,19.66802,0.048464,0.024293,0.026682,0.033215,0.093092
1.29698,1.67089E-3,3,19.659134,19.616356,19.33289,19.293917,19.214432,0.037003,0.022244,0.024639,0.02658,0.065042
2.38168,4.54148E-3,4,20.115047,19.599094,19.523737,19.458899,19.226093,0.046619,0.021207,0.02382,0.031342,0.05861
2.14436,1.73219E-3,3,20.223215,19.994177,20.129101,19.987127,19.704657,0.053721,0.025782,0.027586,0.033431,0.090147
1.83548,3.67995E-3,3,20.380125,20.305893,20.118187,19.765394,19.56241,0.057907,0.025372,0.02713,0.030887,0.076443
1.19009,1.91396E-3,3,19.746899,19.698322,19.365862,19.392807,19.524956,0.037828,0.021672,0.01861,0.026115,0.079788
1.20628,1.53722E-3,3,19.777756,19.563065,19.1404,19.040501,18.855171,0.041015,0.018533,0.020143,0.017865,0.048506
0.764705,1.25418E-3,3,20.164564,19.812363,19.681492,19.905729,19.588696,0.045411,0.025364,0.021317,0.035383,0.078823
1.98446,1.82219E-3,3,19.160879,19.129686,19.07287,18.935001,18.759867,0.024921,0.018129,0.016081,0.019129,0.044225
1.49757,1.93555E-3,3,19.77067,19.48317,19.245852,18.937916,18.915203,0.037768,0.020384,0.02126,0.024273,0.051738
0.694963,1.77208E-3,3,19.781649,19.584547,19.67238,19.642109,19.790054,0.04389,0.019881,0.023361,0.025398,0.099411
0.583527,1.28331E-3,3,20.579149,20.120424,20.149229,19.916143,19.623774,0.071608,0.023149,0.029619,0.030427,0.084711
1.11032,2.14625E-3,3,20.53623,20.396461,20.17853,20.239674,20.39595,0.064743,0.028616,0.027151,0.043647,0.16161
1.92208,3.31889E-3,3,19.982533,19.594213,19.467043,19.221237,19.109465,0.0465,0.023648,0.030585,0.026059,0.059593
1.66546,1.73154E-3,3,20.337395,20.168186,20.018787,19.788086,19.826748,0.064293,0.023045,0.032949,0.03363,0.117052
2.04208,1.6703E-3,3,19.206163,19.080996,18.761686,18.509943,18.197399,0.030274,0.020098,0.018839,0.019057,0.029298
2.07607,1.76497E-3,3,20.56167,20.376429,20.099648,20.132805,19.949938,0.076162,0.034286,0.03134,0.043936,0.122781
0.867,6.90082E-4,3,21.530691,21.471888,20.963654,20.19145,19.820951,0.170458,0.056092,0.059202,0.045887,0.110985
2.41064,1.40059E-3,4,20.660679,20.074053,19.986427,19.990438,19.847845,0.079953,0.030702,0.033026,0.03752,0.102985
0.646171,1.93198E-3,3,19.685089,19.311846,19.291637,19.122446,18.981478,0.036671,0.026788,0.020632,0.023642,0.051022
1.52229,1.7724E-3,3,20.801414,20.446827,20.239983,19.976143,19.818449,0.081329,0.034477,0.033342,0.037746,0.104923
2.14111,2.3602E-3,3,20.727943,20.266247,20.207825,19.997965,19.661583,0.079349,0.036057,0.036373,0.03724,0.09657
0.957328,9.31017E-4,3,20.455276,20.200798,19.92812,19.961523,19.772917,0.064499,0.027781,0.029842,0.034364,0.108474
1.27733,1.54525E-3,3,19.953949,19.933245,19.545076,19.512766,19.600632,0.047822,0.024884,0.026868,0.025864,0.082251
1.78199,1.30687E-3,3,20.564505,20.189709,19.855648,19.492035,19.532618,0.0695,0.028484,0.025745,0.0297,0.079168
1.68037,1.72471E-3,3,20.269562,20.07436,20.026747,19.822483,19.812569,0.044764,0.021905,0.023489,0.033193,0.095748
1.64106,1.42406E-3,3,19.432821,19.358566,19.158348,18.867975,18.825869,0.028373,0.017378,0.017707,0.022085,0.045188
1.66631,5.26573E-3,3,20.585747,19.912254,19.497444,19.166653,19.081377,0.054844,0.019756,0.019604,0.023897,0.05445
0.974789,1.62306E-3,3,20.223398,20.043007,19.853909,19.853022,19.74263,0.045326,0.020729,0.022351,0.031445,0.088781
1.77876,1.45353E-3,3,20.468079,20.215294,20.172382,19.680794,19.61528,0.051998,0.022135,0.025757,0.028414,0.079439
1.45368,2.78827E-3,3,19.69903,19.618217,19.381731,19.243074,19.265421,0.033388,0.017732,0.017936,0.024028,0.057976
2.05768,2.3126E-3,3,20.149599,19.97559,19.886402,19.676737,19.629333,0.042502,0.01979,0.02229,0.028245,0.077951
1.37489,1.07523E-3,3,20.116264,20.266848,19.935755,19.863897,19.978926,0.04151,0.022076,0.022691,0.030924,0.104185
2.04397,1.64195E-3,3,20.571857,20.309025,20.088648,20.04767,19.690195,0.053216,0.021802,0.028334,0.03339,0.087403
1.14027,3.5707E-3,3,20.086746,19.975927,19.725279,19.667118,19.69095,0.039283,0.019625,0.020855,0.023185,0.085099
1.84444,1.84327E-3,3,20.04426,19.806503,19.670517,19.373573,19.450846,0.040106,0.023795,0.018416,0.030984,0.079725
1.80619,1.78162E-3,3,19.346386,19.299976,19.189629,18.840578,18.846706,0.027757,0.018024,0.022293,0.017947,0.050665
1.7652,2.23223E-3,3,20.466919,19.924522,19.872068,19.752663,19.772747,0.056751,0.02526,0.02339,0.027527,0.104603
1.42649,2.24339E-3,3,19.910494,19.84626,19.57589,19.490089,19.649311,0.037434,0.023513,0.021255,0.029096,0.103284
2.41396,1.24016E-3,4,19.882771,19.208565,19.227962,19.193239,18.885834,0.03863,0.019209,0.016666,0.024676,0.045501
1.355,1.56011E-3,3,19.941776,19.891315,19.453407,19.423748,19.510431,0.038426,0.020717,0.020526,0.028824,0.075164
1.72779,1.79373E-3,3,20.310385,19.801344,19.669291,19.41811,19.481604,0.049099,0.020706,0.018948,0.028217,0.075468
2.07623,1.34631E-3,3,19.474588,19.43734,19.298792,19.228891,19.099886,0.031084,0.018254,0.021412,0.021053,0.059578
1.03237,1.74567E-3,3,19.378422,19.257723,19.061403,19.13559,19.041759,0.029363,0.023038,0.01841,0.022774,0.059475
1.00575,1.2667E-3,3,19.344751,19.1539,18.955034,19.055923,18.953262,0.032786,0.020007,0.019985,0.02649,0.049514
1.39609,1.94792E-3,3,20.336185,20.247671,20.026085,19.986029,20.010962,0.047617,0.024117,0.022815,0.033166,0.124883
1.66283,1.71628E-3,3,19.236378,19.006701,18.979513,18.776009,18.79224,0.024954,0.020168,0.020298,0.022472,0.045425
1.76593,1.69849E-3,3,19.525892,19.367649,19.326632,19.08082,18.95351,0.02958,0.017791,0.018015,0.01943,0.051005
1.46714,1.97561E-3,3,19.266083,19.101376,18.970232,18.81118,18.898449,0.02996,0.021923,0.015724,0.020931,0.054605
0.604563,1.30915E-3,3,20.377048,19.868792,19.756491,19.34655,19.218828,0.055184,0.024997,0.020946,0.024827,0.071679
1.82473,1.91568E-3,3,19.942045,19.718245,19.588888,19.213522,19.134077,0.057883,0.031468,0.023219,0.028622,0.062088
0.56964,1.19504E-3,3,19.854704,19.371569,19.433886,19.308422,19.210588,0.037249,0.025565,0.019586,0.028583,0.073701
1.68289,1.7462E-3,3,19.530373,19.397224,19.329689,18.992058,18.986767,0.033354,0.02719,0.019791,0.026243,0.060602
1.61942,1.64636E-3,3,20.502953,20.304379,20.288958,20.090786,20.185972,0.063466,0.032019,0.034714,0.045582,0.182624
1.12574,1.84885E-3,3,19.4384,19.225143,18.992373,18.927811,18.846634,0.03082,0.025441,0.024292,0.024307,0.056208
0.615271,1.84429E-3,3,20.020683,19.596016,19.557924,19.248711,19.117908,0.045057,0.01875,0.027294,0.024557,0.069111
1.4416,7.43638E-3,3,20.681553,20.477074,20.378077,20.10936,20.062191,0.0685,0.033364,0.034724,0.044527,0.145129
2.48052,2.27098E-3,3,20.058506,19.485983,19.378551,19.347277,19.03898,0.041087,0.023566,0.024924,0.024946,0.057582
0.606805,1.15518E-3,3,20.105305,19.508669,19.439075,19.232332,19.134623,0.042318,0.021181,0.02388,0.026336,0.062673
1.4633,2.52678E-4,3,22.076473,20.725548,20.035292,19.725159,19.452454,0.211959,0.035905,0.026577,0.02879,0.0742
1.64449,1.61119E-3,3,19.960482,19.696423,19.520821,19.185211,19.132456,0.040163,0.023941,0.019788,0.025271,0.063047
0.870137,2.87308E-3,3,21.171671,20.632902,20.135977,19.98978,19.536694,0.094553,0.028781,0.024294,0.033712,0.09378
1.13294,1.62654E-3,3,20.466736,20.282364,20.019308,20.233791,20.086306,0.055909,0.022408,0.025644,0.037044,0.140988
0.681213,1.31597E-3,3,20.245583,19.950043,19.873806,19.698435,19.455664,0.046327,0.019904,0.020361,0.029446,0.080805
1.82983,1.27914E-3,3,19.432924,19.428171,19.371613,19.045389,18.965111,0.027763,0.017121,0.021327,0.024814,0.053816
0.62975,1.43919E-3,3,19.663193,19.091671,19.031052,18.785095,18.830082,0.031602,0.019817,0.017678,0.016649,0.047931
1.21389,2.0949E-3,3,20.132059,20.135269,19.788668,19.838081,19.950661,0.042179,0.026915,0.020337,0.027269,0.125157
1.98518,1.41557E-3,3,18.947056,19.234352,19.000357,18.506861,18.389046,0.020734,0.017534,0.014618,0.015757,0.039056
1.69246,1.70491E-3,3,20.570824,20.288504,20.233833,19.861341,19.942825,0.067033,0.021428,0.024516,0.039906,0.141766
1.94377,1.65203E-3,3,19.300821,19.273649,19.194078,18.997873,18.980932,0.030095,0.018346,0.018736,0.017973,0.060578
0.828525,1.79152E-3,3,19.952534,19.639166,19.534174,19.571173,19.478722,0.042174,0.019861,0.021197,0.024906,0.093902
0.800421,1.08947E-3,3,20.740007,20.361919,20.209682,20.304047,20.42852,0.072742,0.03898,0.02683,0.043184,0.229416
1.91195,2.49373E-3,3,20.414976,20.226656,20.314922,19.946941,19.947573,0.056744,0.038003,0.029073,0.032836,0.169305
2.45895,9.38965E-4,4,21.012846,20.383558,20.308538,20.420666,20.410091,0.087944,0.038737,0.028804,0.049047,0.263056
0.7098,1.16003E-3,3,20.689753,20.482859,20.404352,20.425711,20.461748,0.078422,0.0351,0.030749,0.050123,0.256321
1.02207,2.6306E-3,3,20.466007,20.154213,20.006796,20.01796,20.086784,0.073575,0.02444,0.028339,0.035368,0.164745
2.03553,1.53766E-3,3,20.101171,19.943636,19.845156,19.642736,19.478233,0.048516,0.018802,0.025155,0.027008,0.085859
1.23332,1.35984E-3,3,19.687731,19.711639,19.504795,19.552114,19.749212,0.038887,0.017422,0.022272,0.02442,0.106009
2.36482,1.4557E-3,4,20.782135,20.39687,20.447731,20.467871,20.457233,0.076499,0.022949,0.033747,0.05188,0.193992
2.25606,1.38696E-3,3,20.738016,20.190493,20.1752,20.151274,19.607107,0.06615,0.025119,0.030693,0.03508,0.102834
1.61947,2.92104E-3,3,19.810539,19.525677,19.44943,19.216814,19.188026,0.037975,0.018427,0.018489,0.019994,0.069303
1.31838,1.28269E-3,3,19.898338,19.864407,19.654329,19.712214,19.888416,0.039794,0.017768,0.02123,0.029156,0.121083
1.65698,1.81139E-3,3,20.759319,20.456823,20.308325,20.027351,20.148193,0.069453,0.025232,0.02667,0.036951,0.148847
1.09113,2.701E-3,3,22.086075,21.690226,21.25474,20.463127,20.15032,0.204263,0.05967,0.053252,0.04943,0.148943
0.583214,5.17396E-4,3,20.857246,20.480448,20.258247,19.851212,19.660881,0.071085,0.025231,0.029557,0.033529,0.102837
1.47903,2.51481E-3,3,20.481207,20.172674,20.034775,19.878635,19.627396,0.054629,0.021436,0.026617,0.03406,0.100592
2.66109,1.36452E-3,4,20.743221,20.004549,19.951439,19.794201,19.631594,0.067391,0.018845,0.025662,0.027394,0.11187
1.48144,1.53876E-3,3,19.729465,19.423674,19.292772,19.088366,19.272657,0.040508,0.019458,0.018339,0.019005,0.0757
0.827747,2.75303E-3,3,19.344769,19.058107,19.122965,19.287025,19.16729,0.031007,0.017183,0.016439,0.02393,0.067265
2.5636,1.22291E-3,4,20.439489,19.963224,19.956173,19.992001,19.809158,0.057353,0.02141,0.023091,0.035216,0.117144
0.592099,1.29814E-3,3,19.921146,19.696196,19.746948,19.661701,19.737415,0.040973,0.024303,0.02414,0.027058,0.118002
1.20482,1.38894E-3,3,19.859022,20.05411,19.522995,19.531187,19.518406,0.039135,0.032004,0.023022,0.027002,0.100213
1.74012,2.41957E-3,3,20.54859,20.450632,20.587265,20.235086,20.334286,0.064668,0.02743,0.037786,0.039471,0.197946
2.11617,1.56059E-3,3,19.569702,19.414736,19.336906,19.16914,18.987635,0.033436,0.01681,0.023643,0.028969,0.070006
1.1487,1.87639E-3,3,20.070444,19.79933,19.494925,19.354319,19.363276,0.045643,0.024834,0.021855,0.022939,0.086723
1.74506,1.69496E-3,3,19.470966,19.167233,19.162777,18.981056,18.954699,0.031393,0.02909,0.021492,0.022928,0.068271
1.88663,2.03099E-3,3,19.259411,19.271906,19.375313,19.085119,19.113937,0.031692,0.022273,0.020667,0.021929,0.074713
1.69173,2.32443E-3,3,20.278339,20.013773,19.95245,19.677038,19.744209,0.055793,0.026447,0.032216,0.031371,0.116103
1.30452,3.98134E-3,3,19.698008,19.261711,18.950392,18.73299,18.688446,0.035699,0.031619,0.021449,0.020778,0.049107
2.02495,1.93367E-3,3,19.76845,19.734938,19.732216,19.602226,19.273975,0.039294,0.029444,0.022986,0.028364,0.080487
3.21293,7.21668E-4,3,24.728338,21.593094,21.37166,20.588945,20.481342,1.061999,0.060912,0.063428,0.060523,0.208402
1.27455,1.3524E-3,3,19.377024,19.44029,19.2169,19.208155,19.21549,0.02623,0.016098,0.017571,0.022309,0.055023
1.62088,4.22767E-3,3,20.532017,20.486305,20.410131,20.230179,20.081915,0.052688,0.026421,0.030152,0.042718,0.119246
0.771742,1.22019E-3,3,19.756639,19.25828,19.148726,19.168335,18.886587,0.032657,0.014883,0.017782,0.022048,0.044655
1.41077,9.56602E-4,3,20.445932,20.071974,19.644104,19.430706,19.274832,0.051652,0.019722,0.02089,0.024706,0.060202
1.91062,1.51758E-3,3,19.392965,19.24799,18.963116,18.661469,18.659485,0.027674,0.015748,0.021115,0.026325,0.039031
1.63133,1.85331E-3,3,20.360325,19.982637,19.71423,19.309967,19.343494,0.045226,0.025128,0.020923,0.026961,0.059744
1.91804,4.81633E-3,3,19.728428,19.51405,19.397232,19.207338,19.2188,0.032027,0.019459,0.017534,0.019753,0.05637
1.46492,1.33077E-3,3,20.378794,20.032373,19.814434,19.615269,19.57119,0.045644,0.019895,0.022865,0.028316,0.089881
0.616725,2.6969E-4,3,20.696621,20.153139,20.22209,19.913076,19.460835,0.059443,0.021053,0.026913,0.032476,0.078882
0.82995,1.14726E-3,3,20.303814,19.555435,19.253582,19.215147,18.70492,0.049293,0.018255,0.01498,0.021957,0.04008
1.05964,1.82624E-3,3,20.147158,19.890554,19.511248,19.366753,19.256407,0.044559,0.026658,0.017851,0.025755,0.066014
1.72569,1.58905E-3,3,20.623169,20.424473,20.422405,20.258533,20.148386,0.063968,0.032048,0.030377,0.04576,0.139353
2.40028,1.23678E-3,3,20.87355,20.361616,20.32888,20.327181,19.886398,0.0771,0.032411,0.029909,0.04863,0.127052
1.73956,1.65255E-3,3,20.237951,20.310656,20.255367,19.920345,20.009228,0.0483,0.031638,0.028541,0.035817,0.143823
1.84402,2.17846E-3,3,19.47282,19.457281,19.3682,18.906208,18.842522,0.034631,0.01821,0.024561,0.023582,0.053609
2.01783,6.34888E-3,3,19.99892,19.77479,19.719267,19.729115,19.486412,0.045332,0.018494,0.028725,0.03243,0.070336
1.6221,1.72776E-3,3,20.403971,20.272013,20.346243,20.177763,20.085474,0.050684,0.024233,0.029656,0.044336,0.121201
1.18424,1.65761E-3,3,19.697674,19.790831,19.617369,19.68202,19.710114,0.030957,0.021519,0.02355,0.026586,0.099236
0.920689,1.37403E-3,3,20.207859,19.984671,19.681522,19.7286,19.532007,0.042638,0.022697,0.023414,0.027335,0.084776
1.45272,2.08864E-3,3,19.941248,19.748222,19.686604,19.598133,19.654329,0.037583,0.024184,0.021009,0.027141,0.088094
2.02729,1.41793E-3,3,20.072605,19.975998,19.884575,19.734533,19.54484,0.040901,0.025544,0.022702,0.029454,0.079226
0.711513,1.15294E-3,3,20.659388,20.303579,20.185041,20.020788,19.920446,0.062709,0.028232,0.026408,0.036249,0.107047
1.22286,3.36806E-3,3,19.547041,19.179037,18.676973,18.632877,18.712673,0.029184,0.020919,0.016962,0.022311,0.038794
1.55184,1.71539E-3,3,20.450508,20.013685,19.679413,19.294573,19.300236,0.051027,0.027312,0.022063,0.026507,0.064403
2.89841,0.011158,4,20.549654,19.375153,19.111155,19.076916,19.039461,0.052044,0.019136,0.022357,0.024239,0.055942
4.32979,7.46626E-4,3,20.179579,20.009613,19.597733,19.452959,19.545605,0.043972,0.022755,0.021416,0.030102,0.082932
1.70242,1.9051E-3,3,20.531603,20.402411,20.419701,20.188286,19.952515,0.053593,0.033591,0.032246,0.041992,0.119753
1.30439,1.34805E-3,3,21.629246,21.428892,20.345072,19.71063,19.269089,0.126803,0.05843,0.028701,0.029896,0.068158
1.29236,1.80282E-3,3,19.55245,19.415634,19.074278,19.032196,18.915871,0.029408,0.021544,0.026428,0.030562,0.053404
1.37709,2.79263E-3,3,19.45435,19.250195,18.81587,18.69557,18.671833,0.039651,0.021591,0.022036,0.016366,0.040708
1.79415,2.07089E-3,3,19.649036,19.401999,19.286045,18.88401,18.900928,0.033778,0.029169,0.02699,0.022635,0.052866
3.11531,0.025746,4,20.843195,19.32296,19.136822,19.135214,19.066591,0.076184,0.030826,0.029408,0.024923,0.056653
1.49923,1.99706E-3,3,20.249779,19.962349,19.642927,19.374781,19.330309,0.050514,0.022755,0.024053,0.027152,0.070608
1.36254,1.1657E-3,3,19.884708,19.892847,19.370102,19.390814,19.413036,0.036893,0.02256,0.018758,0.0253,0.079784
2.15452,1.87966E-3,3,20.681925,20.453354,20.424625,20.262737,20.056576,0.060264,0.027999,0.034468,0.047843,0.135724
1.29272,1.57685E-3,3,19.763968,19.748232,19.288635,19.357775,19.457363,0.034585,0.018853,0.019978,0.022426,0.084271
1.49419,2.39869E-3,3,19.429842,19.416821,19.146204,18.885054,18.990696,0.030087,0.018991,0.020362,0.028698,0.049389
0.766369,2.00542E-3,3,20.703032,20.403702,20.354446,20.193626,19.948057,0.070609,0.026898,0.028975,0.03615,0.083709
1.5181,2.09368E-3,3,19.998798,19.758766,19.565773,19.320724,19.301935,0.041941,0.02025,0.020696,0.021513,0.046777
2.23686,1.36533E-3,3,22.665426,21.473314,20.913628,20.443464,19.77372,0.350579,0.050306,0.046164,0.040094,0.072293
1.156,1.56157E-3,3,19.284048,19.092268,18.834936,18.749174,18.844748,0.026024,0.016672,0.015553,0.018328,0.039234
1.38412,4.64654E-3,3,20.636221,20.437191,20.043554,19.980413,19.99172,0.065691,0.025433,0.023561,0.027704,0.089545
0.973223,1.8442E-3,3,20.034258,19.848551,19.601229,19.662737,19.499142,0.043602,0.026072,0.017015,0.023148,0.059952
0.972618,1.77178E-3,3,19.56214,19.275375,19.057758,19.037933,18.898489,0.031111,0.01428,0.013097,0.020243,0.037368
1.90153,1.9271E-3,3,19.150751,19.035879,18.944582,18.709858,18.666878,0.025955,0.013415,0.019385,0.01469,0.030416
0.986537,1.63484E-3,3,19.31245,19.121353,18.91256,18.862263,18.819431,0.031282,0.023075,0.012221,0.022349,0.04395
2.21152,1.38913E-3,3,19.403713,19.01844,18.968565,18.913628,18.908915,0.037,0.022179,0.017589,0.022934,0.041827
1.1968,1.50712E-3,3,19.813633,19.661224,19.419865,19.407152,19.395405,0.030377,0.016681,0.019577,0.024335,0.054
1.94067,1.48926E-3,3,19.836422,19.652893,19.463333,19.25256,19.029503,0.030293,0.019809,0.018013,0.023701,0.042638
0.802181,1.52998E-3,3,20.488108,20.144535,20.013166,20.037083,19.796846,0.047953,0.022608,0.023493,0.033518,0.075511
0.910195,4.38784E-4,3,20.725071,20.494719,20.351826,20.473553,20.088032,0.054064,0.024548,0.028102,0.039188,0.0958
2.26595,1.1788E-3,3,21.933147,20.796646,20.343359,20.133528,19.623266,0.141811,0.029996,0.027576,0.030237,0.065334
1.16592,2.20409E-3,3,20.124775,20.11076,19.683578,19.643339,19.687422,0.038242,0.025669,0.018328,0.025726,0.071283
1.21635,1.37372E-3,3,19.750555,19.571484,19.229263,19.111311,19.085245,0.0305,0.020176,0.018995,0.023384,0.045039
1.67419,1.42611E-3,3,20.463999,20.123096,19.897532,19.588789,19.550381,0.046185,0.026779,0.024502,0.027469,0.060212
1.29834,3.3945E-3,3,20.470963,20.372828,20.122498,20.136889,20.276676,0.046557,0.035814,0.022861,0.029081,0.118218
1.51125,1.80028E-3,3,20.123915,20.093822,19.886097,19.68326,19.719942,0.0416,0.031773,0.022331,0.029934,0.087992
1.98653,1.80704E-3,3,20.172466,19.715376,19.492479,19.28701,19.084402,0.053024,0.034936,0.02035,0.021559,0.049162
1.37112,1.63442E-3,3,19.333691,19.159758,18.945784,18.850002,18.847338,0.024724,0.022929,0.029666,0.021582,0.042159
0.719641,7.8053E-4,3,20.805023,20.303734,20.241758,20.356569,19.940325,0.068901,0.028326,0.036786,0.044893,0.089307
